"title","url","description"
"Can AI tackle racial inequalities in healthcare?","https://www.bbc.co.uk/news/technology-55940112","A study indicates AI can improve knee pain diagnosis of black patients, spotting signs doctors miss."
"Can AI tackle racial inequalities in healthcare?","https://www.bbc.co.uk/news/technology-55940112","A study indicates AI can improve knee pain diagnosis of black patients, spotting signs doctors miss."
