"title","url","description"
"Are Telegram and Signal the Next Misinformation Hot Spots?","https://www.nytimes.com/2021/02/03/technology/personaltech/telegram-signal-misinformation.html","Telegram and Signal, the encrypted services that keep conversations confidential, are increasingly popular. Our tech columnists discuss whether this could get ugly."
"Are Telegram and Signal the Next Misinformation Hot Spots?","https://www.nytimes.com/2021/02/03/technology/personaltech/telegram-signal-misinformation.html","Telegram and Signal, the encrypted services that keep conversations confidential, are increasingly popular. Our tech columnists discuss whether this could get ugly."
